filename,start,duration,score
Raw_Wav_20180223_032026.wav,151.5,2.5,0.690227907
Raw_Wav_20180223_032026.wav,156,4,0.92196241
Raw_Wav_20180223_032026.wav,160,5,0.918104915
Raw_Wav_20180223_032026.wav,167,12,0.790131418
Raw_Wav_20180223_032026.wav,185,6,0.816200363
Raw_Wav_20180223_032026.wav,194.5,6.5,0.780470409
Raw_Wav_20180223_032026.wav,203,5,0.816228779
Raw_Wav_20180223_032026.wav,209.5,1.5,0.525329069
Raw_Wav_20180223_032026.wav,214.5,9.5,0.974401302
Raw_Wav_20180223_032026.wav,224,2,0.845178309
Raw_Wav_20180223_032026.wav,231,7.5,0.880733847
Raw_Wav_20180223_032026.wav,243,13,0.926008586
Raw_Wav_20180223_032026.wav,256,28,0.893010152
Raw_Wav_20180223_032026.wav,289.5,6.5,0.891910175
Raw_Wav_20180223_032026.wav,300,7,0.761485491
Raw_Wav_20180223_032026.wav,307.5,5,0.755827818
Raw_Wav_20180223_032026.wav,316,4,0.697078262
Raw_Wav_20180223_032026.wav,320,5.5,0.853383854
Raw_Wav_20180223_032026.wav,330.5,4,0.861329494
Raw_Wav_20180223_032026.wav,339,6,0.804748616
Raw_Wav_20180223_032026.wav,349.5,2.5,0.865722782
Raw_Wav_20180223_032026.wav,352,2.5,0.872511412
Raw_Wav_20180223_032026.wav,360,4.5,0.858768953
Raw_Wav_20180223_032026.wav,373.5,2.5,0.786346207
Raw_Wav_20180223_032026.wav,377.5,5,0.880702066
Raw_Wav_20180223_032026.wav,388,5.5,0.828458517
Raw_Wav_20180223_032026.wav,405.5,10.5,0.935773124
Raw_Wav_20180223_032026.wav,416,14.5,0.904655086
Raw_Wav_20180223_032026.wav,436,6.5,0.884096404
Raw_Wav_20180223_032026.wav,453.5,6.5,0.894410375
Raw_Wav_20180223_032026.wav,465.5,6.5,0.890589153
Raw_Wav_20180223_032026.wav,475,5,0.892049504
Raw_Wav_20180223_032026.wav,480,3,0.870814079
Raw_Wav_20180223_032026.wav,485,11.5,0.924850065
Raw_Wav_20180223_032026.wav,501.5,4.5,0.811205523
Raw_Wav_20180223_032026.wav,512.5,29,0.891468837
Raw_Wav_20180223_032026.wav,544.5,3,0.736808352
Raw_Wav_20180223_032026.wav,549,10,0.850407067
Raw_Wav_20180223_032026.wav,563.5,7,0.885478124
Raw_Wav_20180223_032026.wav,575,4.5,0.841486904
Raw_Wav_20180223_032026.wav,580.5,8.5,0.89066816
Raw_Wav_20180223_033026.wav,3.5,6,0.902156823
Raw_Wav_20180223_033026.wav,11,19,0.927559254
Raw_Wav_20180223_033026.wav,31.5,0.5,0.677856546
Raw_Wav_20180223_033026.wav,32,9,0.937918619
Raw_Wav_20180223_033026.wav,45.5,15,0.893203293
Raw_Wav_20180223_033026.wav,63,1,0.693054832
Raw_Wav_20180223_033026.wav,64,5.5,0.948093661
Raw_Wav_20180223_033026.wav,72.5,6,0.886692564
Raw_Wav_20180223_033026.wav,83,7,0.907766157
Raw_Wav_20180223_033026.wav,93.5,2.5,0.818333689
Raw_Wav_20180223_033026.wav,96,2.5,0.865202047
Raw_Wav_20180223_033026.wav,103,5.5,0.872364596
Raw_Wav_20180223_033026.wav,114,3.5,0.79152998
Raw_Wav_20180223_033026.wav,121.5,6.5,0.77853872
Raw_Wav_20180223_033026.wav,128,5,0.935934471
Raw_Wav_20180223_033026.wav,134.5,9.5,0.923032093
Raw_Wav_20180223_033026.wav,146,4,0.85727596
Raw_Wav_20180223_033026.wav,152.5,6.5,0.908814631
Raw_Wav_20180223_033026.wav,163.5,5,0.805163229
Raw_Wav_20180223_033026.wav,174,18,0.974855119
Raw_Wav_20180223_033026.wav,192,7.5,0.955669939
Raw_Wav_20180223_033026.wav,203,6,0.902404557
Raw_Wav_20180223_033026.wav,212.5,2,0.707197988
Raw_Wav_20180223_033026.wav,216.5,7.5,0.796386325
Raw_Wav_20180223_033026.wav,224,7.5,0.96442255
Raw_Wav_20180223_033026.wav,233.5,11,0.951298916
Raw_Wav_20180223_033026.wav,247,7,0.899113452
Raw_Wav_20180223_033026.wav,259,6,0.888054321
Raw_Wav_20180223_033026.wav,271,2,0.64706954
Raw_Wav_20180223_033026.wav,278,6.5,0.896841499
Raw_Wav_20180223_033026.wav,291,2.5,0.793251682
Raw_Wav_20180223_033026.wav,300.5,3.5,0.766136816
Raw_Wav_20180223_033026.wav,318.5,1.5,0.792130894
Raw_Wav_20180223_033026.wav,320,6,0.796609995
Raw_Wav_20180223_033026.wav,328.5,7.5,0.823883843
Raw_Wav_20180223_033026.wav,338,5,0.811751276
Raw_Wav_20180223_033026.wav,349.5,2.5,0.851888373
Raw_Wav_20180223_033026.wav,352,0.5,0.60525332
Raw_Wav_20180223_033026.wav,354,4.5,0.876323249
Raw_Wav_20180223_033026.wav,365,5.5,0.869709456
Raw_Wav_20180223_033026.wav,377.5,2.5,0.705686239
Raw_Wav_20180223_033026.wav,383,1,0.697621865
Raw_Wav_20180223_033026.wav,384,2.5,0.831279322
Raw_Wav_20180223_033026.wav,388.5,8,0.875811664
Raw_Wav_20180223_033026.wav,398.5,1.5,0.602463495
Raw_Wav_20180223_033026.wav,403.5,6.5,0.828718764
Raw_Wav_20180223_033026.wav,414,2,0.816442819
Raw_Wav_20180223_033026.wav,416,3.5,0.816686799
Raw_Wav_20180223_033026.wav,425,6.5,0.8230354
Raw_Wav_20180223_033026.wav,433.5,8.5,0.847021082
Raw_Wav_20180223_033026.wav,443,5,0.799595514
Raw_Wav_20180223_033026.wav,448,12,0.883664123
Raw_Wav_20180223_033026.wav,465,15,0.884663377
Raw_Wav_20180223_033026.wav,480,5,0.916776595
Raw_Wav_20180223_033026.wav,488,3.5,0.747167254
Raw_Wav_20180223_033026.wav,492,10.5,0.885246424
Raw_Wav_20180223_033026.wav,507,5,0.875764488
Raw_Wav_20180223_033026.wav,512,8.5,0.934013764
Raw_Wav_20180223_033026.wav,521.5,8.5,0.924963875
Raw_Wav_20180223_033026.wav,534,6,0.89711398
Raw_Wav_20180223_033026.wav,542.5,1.5,0.797038868
Raw_Wav_20180223_033026.wav,544,2,0.845399114
Raw_Wav_20180223_033026.wav,551.5,6.5,0.883457463
Raw_Wav_20180223_033026.wav,562,7.5,0.888794628
Raw_Wav_20180223_033026.wav,580.5,8.5,0.912735842
Raw_Wav_20180223_033026.wav,591.5,5,0.932719095
Raw_Wav_20180223_034026.wav,1,4.5,0.929839093
Raw_Wav_20180223_034026.wav,7,2.5,0.776652315
Raw_Wav_20180223_034026.wav,11.5,8.5,0.92137432
Raw_Wav_20180223_034026.wav,27.5,4.5,0.931071979
Raw_Wav_20180223_034026.wav,32,4.5,0.882886845
Raw_Wav_20180223_034026.wav,39,3.5,0.800589399
Raw_Wav_20180223_034026.wav,49,1.5,0.571231613
Raw_Wav_20180223_034026.wav,57.5,6.5,0.951728884
Raw_Wav_20180223_034026.wav,64,0.5,0.613962088
Raw_Wav_20180223_034026.wav,66.5,6.5,0.871800424
Raw_Wav_20180223_034026.wav,78,3,0.777030581
Raw_Wav_20180223_034026.wav,85,7,0.909532743
Raw_Wav_20180223_034026.wav,95,1,0.668257869
Raw_Wav_20180223_034026.wav,96,13,0.92421863
Raw_Wav_20180223_034026.wav,111.5,16.5,0.91034889
Raw_Wav_20180223_034026.wav,128,1,0.626242351
Raw_Wav_20180223_034026.wav,131,12.5,0.848212771
Raw_Wav_20180223_034026.wav,146,12,0.835958978
Raw_Wav_20180223_034026.wav,159,1,0.68537585
Raw_Wav_20180223_034026.wav,160,3,0.832729549
Raw_Wav_20180223_034026.wav,164.5,27.5,0.922705441
Raw_Wav_20180223_034026.wav,192,22.5,0.865099539
Raw_Wav_20180223_034026.wav,218.5,5.5,0.922618202
Raw_Wav_20180223_034026.wav,224,1.5,0.780595355
Raw_Wav_20180223_034026.wav,231,6.5,0.916446303
Raw_Wav_20180223_034026.wav,242.5,5.5,0.859767759
Raw_Wav_20180223_034026.wav,253,3,0.85713501
Raw_Wav_20180223_034026.wav,256,3,0.80471688
Raw_Wav_20180223_034026.wav,261,13.5,0.883523008
Raw_Wav_20180223_034026.wav,275.5,12.5,0.79732783
Raw_Wav_20180223_034026.wav,288,18.5,0.881729367
Raw_Wav_20180223_034026.wav,309,3.5,0.783132385
Raw_Wav_20180223_034026.wav,313.5,3.5,0.79047311
Raw_Wav_20180223_034026.wav,318.5,1.5,0.750400129
Raw_Wav_20180223_034026.wav,320,8,0.801031174
Raw_Wav_20180223_034026.wav,330,9.5,0.896045829
Raw_Wav_20180223_034026.wav,347.5,4.5,0.710158376
Raw_Wav_20180223_034026.wav,352,3.5,0.833184749
Raw_Wav_20180223_034026.wav,358,3,0.768421007
Raw_Wav_20180223_034026.wav,362.5,4.5,0.84218267
Raw_Wav_20180223_034026.wav,368.5,12.5,0.90611956
Raw_Wav_20180223_034026.wav,386,3,0.788373792
Raw_Wav_20180223_034026.wav,396.5,3,0.721574551
Raw_Wav_20180223_034026.wav,414.5,1.5,0.7305003
Raw_Wav_20180223_034026.wav,416,1.5,0.856581943
Raw_Wav_20180223_034026.wav,421.5,6,0.7738997
Raw_Wav_20180223_034026.wav,432,7.5,0.87356018
Raw_Wav_20180223_034026.wav,441,3,0.792020123
Raw_Wav_20180223_034026.wav,450,2.5,0.761669891
Raw_Wav_20180223_034026.wav,463.5,1.5,0.584993873
Raw_Wav_20180223_034026.wav,480,20.5,0.937325059
Raw_Wav_20180223_034026.wav,507,5,0.909809297
Raw_Wav_20180223_034026.wav,512,6,0.790446345
Raw_Wav_20180223_034026.wav,522,7.5,0.888962874
Raw_Wav_20180223_034026.wav,533.5,6,0.902860709
Raw_Wav_20180223_034026.wav,545,3,0.817364114
Raw_Wav_20180223_034026.wav,552,8,0.886099418
Raw_Wav_20180223_034026.wav,564.5,5.5,0.735441032
Raw_Wav_20180223_034026.wav,572.5,4,0.838476925
Raw_Wav_20180223_034026.wav,582.5,4,0.835062777
Raw_Wav_20180223_034026.wav,587.5,3,0.752836652
Raw_Wav_20180223_034026.wav,592.5,4,0.871713527
Raw_Wav_20180223_035026.wav,1,1,0.706589348
Raw_Wav_20180223_035026.wav,8,1.5,0.618128935
Raw_Wav_20180223_035026.wav,12.5,8,0.805222011
Raw_Wav_20180223_035026.wav,22.5,2.5,0.708797849
Raw_Wav_20180223_035026.wav,31,1,0.660364362
Raw_Wav_20180223_035026.wav,32,5.5,0.913259656
Raw_Wav_20180223_035026.wav,40,24,0.893247975
Raw_Wav_20180223_035026.wav,64,3.5,0.925907346
Raw_Wav_20180223_035026.wav,69,6,0.880779738
Raw_Wav_20180223_035026.wav,76.5,2,0.633248988
Raw_Wav_20180223_035026.wav,80,16,0.887344477
Raw_Wav_20180223_035026.wav,96,10,0.918251275
Raw_Wav_20180223_035026.wav,108.5,4.5,0.870147143
Raw_Wav_20180223_035026.wav,115,8,0.882766575
Raw_Wav_20180223_035026.wav,130,3,0.800554375
Raw_Wav_20180223_035026.wav,136,5.5,0.90296533
Raw_Wav_20180223_035026.wav,143.5,16.5,0.921062879
Raw_Wav_20180223_035026.wav,160,1,0.646643942
Raw_Wav_20180223_035026.wav,168,3.5,0.838534954
Raw_Wav_20180223_035026.wav,178,12,0.928433989
Raw_Wav_20180223_035026.wav,191,1,0.563577622
Raw_Wav_20180223_035026.wav,192,7.5,0.897361801
Raw_Wav_20180223_035026.wav,206,7,0.814260718
Raw_Wav_20180223_035026.wav,217,4,0.85050993
Raw_Wav_20180223_035026.wav,222.5,1.5,0.617789286
Raw_Wav_20180223_035026.wav,224,1,0.625997687
Raw_Wav_20180223_035026.wav,228,10,0.929143913
Raw_Wav_20180223_035026.wav,240,8.5,0.90349872
Raw_Wav_20180223_035026.wav,251,5,0.752330966
Raw_Wav_20180223_035026.wav,256,7,0.845088387
Raw_Wav_20180223_035026.wav,265,9,0.833910118
Raw_Wav_20180223_035026.wav,274.5,6,0.869909947
Raw_Wav_20180223_035026.wav,283,5,0.898009604
Raw_Wav_20180223_035026.wav,288,2,0.844945177
Raw_Wav_20180223_035026.wav,291.5,7,0.888391056
Raw_Wav_20180223_035026.wav,304,7.5,0.76417821
Raw_Wav_20180223_035026.wav,314.5,4.5,0.852558356
Raw_Wav_20180223_035026.wav,325.5,9.5,0.911087538
Raw_Wav_20180223_035026.wav,341,5.5,0.883119566
Raw_Wav_20180223_035026.wav,349.5,1.5,0.615929061
Raw_Wav_20180223_035026.wav,352.5,4.5,0.89507318
Raw_Wav_20180223_035026.wav,363.5,4,0.860499832
Raw_Wav_20180223_035026.wav,370.5,7,0.876802267
Raw_Wav_20180223_035026.wav,380,3.5,0.82574137
Raw_Wav_20180223_035026.wav,388,7.5,0.890436951
Raw_Wav_20180223_035026.wav,402,5.5,0.883907276
Raw_Wav_20180223_035026.wav,410.5,5,0.880020539
Raw_Wav_20180223_035026.wav,418.5,6,0.898234484
Raw_Wav_20180223_035026.wav,428.5,7,0.84394566
Raw_Wav_20180223_035026.wav,439,3.5,0.791799774
Raw_Wav_20180223_035026.wav,447.5,0.5,0.583506631
Raw_Wav_20180223_035026.wav,448,7,0.936070036
Raw_Wav_20180223_035026.wav,457.5,5,0.872391683
Raw_Wav_20180223_035026.wav,467,3,0.772616896
Raw_Wav_20180223_035026.wav,477.5,2.5,0.874750486
Raw_Wav_20180223_035026.wav,480,1.5,0.746569852
Raw_Wav_20180223_035026.wav,485,6,0.798546126
Raw_Wav_20180223_035026.wav,493.5,9.5,0.893762293
Raw_Wav_20180223_035026.wav,505.5,6.5,0.881307052
Raw_Wav_20180223_035026.wav,512,2,0.716600017
Raw_Wav_20180223_035026.wav,516,3.5,0.841264116
Raw_Wav_20180223_035026.wav,526.5,4.5,0.869471286
Raw_Wav_20180223_035026.wav,533,3,0.80310421
Raw_Wav_20180223_035026.wav,537.5,6.5,0.871017178
Raw_Wav_20180223_035026.wav,544,1.5,0.815040351
Raw_Wav_20180223_035026.wav,548.5,8,0.811504901
Raw_Wav_20180223_035026.wav,563.5,2.5,0.755897263
Raw_Wav_20180223_035026.wav,580,8,0.856120691
Raw_Wav_20180223_035026.wav,591,1.5,0.506177142
